title_name;title_id;runtime;release_day;release_month;release_year;worldwide_gross;domestic_gross;foreign_gross;opening_gross;budget;age_rating;genre_drama;genre_comedy;genre_thriller;genre_action;genre_adventure;genre_romance;genre_crime;genre_fantasy;genre_family;genre_scifi;genre_mystery;genre_horror;genre_other;language_english;language_spanish;language_french;language_other;weekday_friday;weekday_wednesday;weekday_thursday;weekday_other;roi;tickets_sold
lions for lambs;tt0891527;92;7;11;2007;64811540;15002854;49808686;6702434;35000000;4;True;False;True;False;False;False;True;False;False;False;True;False;True;True;False;False;False;False;True;False;False;0.8517582857142857;2180647
hot tub time machine;tt1231587;101;26;3;2010;64780213;50287556;14492657;14020502;36000000;4;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;True;False;False;False;0.7994503611111111;6373581
gods not dead;tt2528814;113;21;3;2014;64676349;60755732;3920617;9217013;2000000;2;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;31.3381745;7436442
the darkest hour;tt1093357;89;22;12;2011;64626786;21443494;43183292;2993519;30000000;3;False;False;True;True;True;False;False;False;False;True;False;True;False;True;False;False;True;False;False;True;False;1.1542262;2704097
happy death day 2u;tt8155288;100;13;2;2019;64600152;28148130;36452022;9497665;1000000;3;False;True;True;False;False;False;False;False;False;True;True;True;False;True;False;True;False;False;True;False;False;63.600152;3089805
miracle;tt0349825;135;6;2;2004;64445708;64378093;67615;19377577;28000000;2;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;1.3016324285714285;10366842
baby mama;tt0871426;99;25;4;2008;64444713;60494212;3950501;17407110;30000000;3;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;1.1481571;8425377
kiss of the dragon;tt0271027;98;6;7;2001;64437847;36845124;27592723;13304027;25000000;4;True;False;True;True;False;False;True;False;False;False;False;False;False;True;False;True;True;True;False;False;False;1.57751388;6509739
fences;tt2671706;139;16;12;2016;64414761;57682904;6731857;129462;24000000;3;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;1.683948375;6668543
hanna;tt0993842;111;7;4;2011;63782078;40259119;23522959;12370549;30000000;3;True;False;True;True;False;False;False;False;False;False;False;False;False;True;True;True;True;False;False;True;False;1.1260692666666667;5076811
high crimes;tt0257756;115;5;4;2002;63781810;41543917;22237893;14005550;42000000;3;True;False;True;False;False;False;True;False;False;False;True;False;False;True;True;False;False;True;False;False;False;0.5186145238095238;7150416
precious;tt0929632;110;6;11;2009;63649529;47566524;16083005;1872458;10000000;4;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;5.3649529;6342203
hail caesar;tt0475290;106;5;2;2016;63647656;30498085;33149571;11355225;1000000;3;True;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;False;62.647656;3525790
conan the barbarian;tt0816462;113;17;8;2011;63523283;21295021;42228262;10021215;90000000;4;False;False;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;-0.29418574444444445;2685374
madeas family reunion;tt0455612;107;24;2;2006;63368939;63318000;50939;30030661;6000000;3;True;True;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;9.561489833333333;9666870
the host;tt1517260;125;22;3;2013;63365859;26627201;36738658;10600112;1000000;3;True;False;True;True;True;True;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;62.365859;3275178
jeepers creepers 2;tt0301470;104;29;8;2003;63102666;35667218;27435448;15269324;17000000;4;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;2.711921529411765;5914961
the longest ride;tt2726560;123;9;4;2015;62944815;37446117;25498698;13019686;34000000;3;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.8513180882352941;4442006
unfriended;tt3713166;83;17;4;2015;62882090;32482090;30400000;15845115;1000000;4;False;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;False;False;False;61.88209;3853154
the mountain between us;tt2226597;112;4;10;2017;62832209;30348555;32483654;10551336;1000000;3;True;False;True;True;True;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;61.832209;3383339
inkheart;tt0494238;106;11;12;2008;62803180;17303424;45499756;7601379;60000000;2;False;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False;False;False;True;False;0.046719666666666666;2409947
the nice guys;tt3799694;116;11;5;2016;62788218;36261763;26526455;11203270;50000000;4;False;True;True;True;False;False;True;False;False;False;True;False;False;True;False;False;True;False;True;False;False;0.25576436;4192111
proof of life;tt0228750;135;8;12;2000;62761005;32598931;30162074;10207869;65000000;4;True;False;True;True;False;False;False;False;False;False;False;False;False;True;True;True;True;True;False;False;False;-0.034446076923076926;6048039
runner runner;tt2364841;88;25;9;2013;62675095;19316646;43358449;7706712;30000000;4;False;False;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;1.0891698333333333;2375971
after the sunset;tt0367479;97;8;11;2004;62657868;28331233;34326635;11500000;1000000;3;True;True;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;True;61.657868;4562195
snow day;tt0184907;89;11;2;2000;62464731;60020107;2444624;14331819;13000000;2;False;True;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;3.8049793076923075;11135455
year one;tt1045778;97;18;6;2009;62357900;43337279;19020621;19610304;60000000;3;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.03929833333333333;5778303
like mike;tt0308506;99;3;7;2002;62274780;51432760;10842020;12179420;30000000;2;False;True;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;False;True;False;False;1.075826;8852454
honey;tt0322589;94;5;12;2003;62228395;30308417;31919978;12856040;1000000;3;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;61.228395;5026271
28 days;tt0191754;103;14;4;2000;62198945;37170488;25028457;10310672;43000000;3;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.4464870930232558;6896194
47 meters down;tt2932536;89;25;5;2017;62187529;44307191;17880338;11205561;5300000;3;True;False;True;False;True;False;False;False;False;False;False;True;False;True;True;False;False;False;False;True;False;10.733496037735849;4939486
captain corellis mandolin;tt0238112;131;4;5;2001;62112895;25543895;36569000;7209345;57000000;4;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;0.08969991228070176;4513055
snakes on a plane;tt0417148;105;17;8;2006;62022014;34020814;28001200;13850000;33000000;4;False;False;True;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.8794549696969697;5194017
friday night lights;tt0390022;118;8;10;2004;61950770;61255921;694849;20269025;30000000;3;True;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;1.0650256666666666;9864077
the imaginarium of doctor parnassus;tt1054606;123;18;9;2009;61808775;7689607;54119168;415233;30000000;3;False;True;False;False;True;False;False;True;False;False;True;False;False;True;False;True;True;True;False;False;False;1.0602925;1025280
valiant;tt0361089;76;25;3;2005;61746888;19478106;42268782;5914722;35000000;1;False;True;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;0.7641968;3038706
everything everything;tt5001718;96;18;5;2017;61621140;34121140;27500000;11727390;10000000;3;True;False;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;5.162114;3803917
woman in gold;tt2404425;109;1;4;2015;61619773;33307793;28311980;2091551;11000000;3;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;True;False;False;4.601797545454546;3951102
ninja assassin;tt1186367;99;27;10;2009;61601280;38122883;23478397;13316158;40000000;4;False;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;0.540032;5083051
krampus;tt3850590;98;2;12;2015;61548707;42725475;18823232;16293325;15000000;3;True;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;True;False;True;False;False;3.1032471333333334;5068265
a history of violence;tt0399146;96;23;9;2005;61385065;31504633;29880432;364000;32000000;4;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.91828328125;4914919
in good company;tt0385267;109;29;12;2004;61315215;45806659;15508556;151750;15000000;3;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;3.087681;7376273
the legend of hercules;tt1043726;99;30;1;2013;61279452;18848538;42430914;8868318;70000000;3;False;False;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;-0.12457925714285714;2318393
the walk;tt3488710;123;23;10;2014;61181942;10137502;51044440;1560299;35000000;2;True;False;False;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;False;True;False;0.7480554857142857;1240820
crossroads;tt0275022;93;15;2;2002;61141030;37191304;23949726;14527187;12000000;3;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;4.095085833333333;6401257
ma;tt7958736;99;29;5;2019;61105672;45896028;15209644;18099805;5000000;4;False;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;11.2211344;5037983
marie antoinette;tt0422720;123;24;5;2006;60917189;15962471;44954718;5361050;40000000;3;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False;True;True;False;True;False;False;0.522929725;2437018
snatched;tt2334871;90;11;5;2017;60845711;45852178;14993533;19542248;42000000;4;False;True;False;True;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;0.44870740476190474;5111725
kickass 2;tt1650554;103;14;8;2013;60795985;28795985;32000000;13332955;1000000;4;False;True;True;True;True;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;59.795985;3541941
zoolander;tt0196229;90;28;9;2001;60780981;45172250;15608731;15525043;28000000;3;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;1.1707493214285714;7980962
127 hours;tt1542344;94;5;11;2010;60738797;18335230;42403567;264851;18000000;4;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;2.374377611111111;2323856
500 days of summer;tt1022603;95;17;7;2009;60722734;32391374;28331360;834501;7500000;3;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;7.096364533333333;4318849
the wild thornberrys movie;tt0282120;85;20;12;2002;60694737;40108697;20586040;6013847;25000000;2;False;True;False;False;True;False;False;True;True;False;False;False;True;True;False;False;False;True;False;False;False;1.42778948;6903390
why did i get married too;tt1391137;121;2;4;2010;60673972;60095852;578120;29289537;20000000;3;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;2.0336986;7616711
